,score,error,parallel_error,note,rhythm,directed_interval
0,0.795599567,0.024191931,0.562895237,0.063256185,0.022158842,0.123097373
1,1.99284169,0.020357484,1.813326798,0.05923037,0.023173596,0.076753441
2,0.472320208,0.020879471,0.281791266,0.040911186,0.017496837,0.111241448
3,0.982636127,0.040185572,0.710113991,0.060898746,0.046188042,0.125249776
4,0.491979467,0.025119199,0.297023227,0.053560069,0.019827839,0.096449134
5,1.049268979,0.026533563,0.873892433,0.039355528,0.017566617,0.091920838
6,2.058943211,0.035023628,1.843460284,0.047122929,0.03412474,0.099211629
7,0.964217466,0.017112708,0.792292188,0.028467621,0.02013864,0.106206309
8,1.579646121,0.032702785,1.350561033,0.0600036,0.011289697,0.125089006
9,0.449667137,0.011144597,0.296355759,0.044223968,0.016030139,0.081912674
10,0.868831289,0.022070113,0.721722109,0.059244192,0.011653677,0.054141197
11,0.508097949,0.031541868,0.355554274,0.044947972,0.012432353,0.063621482
12,0.823837632,0.024199888,0.662402483,0.041843044,0.017320737,0.078071479
13,0.557816627,0.035173062,0.322369209,0.058329687,0.017362319,0.124582351
14,3.914693519,0.03281361,3.75699844,0.043597824,0.013702182,0.067581463
15,0.689054642,0.02360288,0.453928975,0.054548701,0.022158842,0.134815245
16,0.22110053,0.016803382,0.024976953,0.042127603,0.015322357,0.121870236
17,1.038681339,0.038093601,0.814063658,0.050222617,0.02023242,0.116069043
18,0.848967717,0.027149962,0.612093434,0.057743893,0.019857346,0.132123081
19,0.782180349,0.016666518,0.612093434,0.042789432,0.021067166,0.089563798
20,0.476933834,0.014104577,0.298490008,0.062926909,0.019914173,0.081498167
21,0.536421605,0.020357484,0.329695782,0.054498986,0.010795205,0.121074148
22,0.891219223,0.039972927,0.732657292,0.033381043,0.025608622,0.059599339
23,0.889180539,0.042659766,0.681061708,0.04910713,0.039254131,0.077097803
24,1.050642398,0.056774509,0.83371347,0.046731147,0.045797613,0.067625658
25,0.580826232,0.03246114,0.333869146,0.063965736,0.022158842,0.128371368
26,0.799774243,0.034212397,0.591761659,0.052889211,0.020080816,0.100830159
27,0.822860532,0.011950231,0.556113366,0.062220888,0.0222426,0.170333447
28,0.472932598,0.027143312,0.274746485,0.065404497,0.0108013,0.094837005
29,0.696133627,0.031854417,0.536090702,0.035444108,0.021067166,0.071677234
30,0.468839212,0.026599524,0.289206826,0.056307998,0.01490043,0.081824433
31,1.487901774,0.030577962,1.230864251,0.067604858,0.01757363,0.141281073
32,1.49276733,0.020256131,1.264586559,0.074672947,0.025573041,0.107678652
33,0.555019865,0.02310465,0.377776416,0.048611798,0.036997678,0.068529323
34,0.898303515,0.014169559,0.690791161,0.041755552,0.016848482,0.13473876
35,1.845454901,0.043136078,1.686815626,0.024805512,0.02013864,0.070559046
36,1.423283085,0.043070307,1.208884532,0.054771643,0.022158842,0.094397761
37,0.698111343,0.044695213,0.503150189,0.031330946,0.0222426,0.096692395
38,1.693718684,0.023087944,1.503875495,0.067306203,0.023147925,0.076301117
39,0.450640705,0.033510262,0.244219097,0.038246819,0.013815308,0.120849219
40,1.596896739,0.015735253,1.401605255,0.04182628,0.010629081,0.12710087
41,0.531575708,0.02731843,0.326725549,0.057083219,0.01409581,0.1063527
42,0.946900368,0.067762638,0.676299039,0.046588013,0.024933372,0.131317305
43,0.861170621,0.022175487,0.636255017,0.035091352,0.009537233,0.158111532
44,0.837179187,0.05958288,0.562895237,0.044829052,0.011289697,0.158582321
45,0.576307467,0.040185572,0.338149519,0.040599374,0.02401495,0.133358052
46,0.224211376,0.034369239,0.028920683,0.054056153,0.027932614,0.078932687
47,2.068344925,0.034525515,1.88048705,0.03783802,0.026763023,0.088731317
48,0.428662143,0.017207137,0.268045351,0.042502328,0.025501756,0.075405571
49,0.494456473,0.059349916,0.271354553,0.052212672,0.010562945,0.100976387
50,0.778734518,0.035251054,0.570901786,0.055367706,0.007922204,0.109291767
51,1.457579633,0.0199824,1.306902197,0.043173992,0.017496837,0.070024207
52,0.277800035,0.029063625,0.028179127,0.035710937,0.021067166,0.163779181
53,1.29608695,0.039916635,1.066662823,0.038246926,0.037948726,0.113311842
54,0.56379603,0.024259013,0.323231158,0.048260039,0.012404457,0.155641363
55,0.44659997,0.022266272,0.247271836,0.054956364,0.009537233,0.112568265
56,0.756563775,0.050322974,0.536090702,0.053831542,0.005126339,0.111192217
57,0.772694303,0.02011723,0.589699772,0.039642355,0.022158842,0.101076104
58,0.74286147,0.025469508,0.587829688,0.03650843,0.017148226,0.075905618
59,0.800756722,0.013571656,0.576967618,0.044532486,0.016355415,0.149329548
60,0.309453404,0.023130906,0.036032326,0.050911423,0.048985245,0.150393505
61,1.320719608,0.031933308,1.086056692,0.046193063,0.020115941,0.136420605
62,0.891982401,0.015497956,0.686866211,0.038179013,0.019175572,0.13226365
63,0.617124014,0.021944249,0.366328646,0.041595546,0.027304196,0.159951377
64,0.738808434,0.013404105,0.596980016,0.032476159,0.01986271,0.076085445
65,1.458838531,0.022008091,1.247497552,0.055054839,0.018818511,0.115459539
66,0.186595591,0.032765388,0,0.051877703,0.018767576,0.083184924
67,0.596104514,0.030490014,0.366328646,0.066842532,0.013836256,0.118607066
68,0.777068158,0.016173133,0.644738417,0.037982418,0.005361646,0.072812543
69,0.521227021,0.014672061,0.297023227,0.055286843,0.017496837,0.136748054
70,3.009549895,0.024957578,2.849222803,0.04592049,0.01986271,0.069586315
71,0.241260197,0.030896748,0.026481589,0.056093387,0.0222426,0.105545874
72,0.575023471,0.066024272,0.297023227,0.044152452,0.012977036,0.154846484
73,0.641258671,0.02386175,0.477819973,0.03304953,0.022158842,0.084368576
74,0.864359542,0.035173062,0.644738417,0.052647791,0.022158842,0.10964143
75,0.530619356,0.031917185,0.350401314,0.029073606,0.008166253,0.111060998
76,1.654049117,0.023133789,1.484344644,0.044048082,0.017093313,0.085429289
77,0.870826971,0.018717691,0.612093434,0.048437783,0.01038484,0.181193223
78,1.299453075,0.013693384,1.179399544,0.039512205,0.01204507,0.054802872
79,0.255011365,0.015960329,0.028920683,0.065885953,0.023147925,0.121096476
80,0.850520982,0.035781674,0.662402483,0.04852586,0.009344438,0.094466528
81,0.850471758,0.029789542,0.641075131,0.045109901,0.02075558,0.113741605
82,0.849556754,0.015292007,0.650104358,0.049362098,0.012965935,0.121832356
83,0.428241081,0.05147712,0.215018988,0.054938359,0.013065895,0.093740719
84,0.95387165,0.01938808,0.811156288,0.047325608,0.023390047,0.052611628
85,1.515550626,0.057143815,1.195388214,0.044874027,0.047371783,0.170772788
86,1.590452762,0.061168027,1.300208716,0.062688296,0.022763558,0.143624166
87,1.24012559,0.017207137,1.125790473,0.033584968,0.01558144,0.047961573
88,0.589852632,0.053678861,0.355554274,0.022687596,0.017033119,0.140898782
89,0.22907838,0.034827496,0.029306292,0.052920004,0.008208899,0.103815689
90,1.190302801,0.066612247,0.929911179,0.070864186,0.043688309,0.07922688
91,1.333554166,0.020720817,1.183523318,0.061622726,0.015165835,0.05252147
92,0.612549677,0.046950341,0.3516755,0.055798234,0.015321889,0.142803712
93,1.335541938,0.040714968,1.153935235,0.046524906,0.017613387,0.076753441
94,0.914075865,0.025562316,0.650104358,0.044159373,0.022318579,0.171931239
95,0.870018332,0.023086808,0.662402483,0.063440883,0.033045021,0.088043136
96,0.575202392,0.036278642,0.335801259,0.046131888,0.03375183,0.123238773
97,0.893615528,0.057905732,0.644738417,0.05258238,0.007785889,0.130603111
98,0.87617899,0.065984516,0.576967618,0.076291891,0.016355415,0.140579551
99,0.530657305,0.019873032,0.340530854,0.065851402,0.020648394,0.083753623
100,0.610303135,0.035597786,0.360323258,0.04135842,0.040593637,0.132430033
101,0.591108386,0.014804017,0.393666605,0.054819466,0.012926776,0.114891522
102,1.260380441,0.030640671,0.973387545,0.064058508,0.02392382,0.168369896
103,0.597614541,0.017838015,0.355554274,0.063174202,0.031938777,0.129109273
104,0.232864137,0.0259564,0,0.031064049,0.014154051,0.161689637
105,0.70929044,0.015863312,0.529631778,0.048159224,0.006908536,0.108727591
106,1.533131774,0.066358692,1.16854201,0.052109643,0.0222426,0.223878829
107,1.729869794,0.035793378,1.497519301,0.04067952,0.022158842,0.133718754
108,1.540823233,0.041140431,1.300208716,0.035161813,0.012704668,0.151607605
109,0.82228282,0.033181645,0.641075131,0.031570027,0.027642595,0.088813422
110,1.172644699,0.036648967,0.941987947,0.032947538,0.022107379,0.138952867
111,0.576933367,0.054286624,0.345395581,0.025218888,0.020932639,0.131099636
112,1.105505064,0.044016182,0.920772002,0.034621112,0.019056533,0.087039235
113,2.541203149,0.034916497,2.301405847,0.051448704,0.022158842,0.131273259
114,0.172092181,0.028952866,0.029306292,0.03788926,0.024742821,0.051200942
115,0.284338352,0.059558362,0.028545089,0.057936507,0.015075016,0.123223377
116,0.814983826,0.025269548,0.604442266,0.046881181,0.01534066,0.123050171
117,0.516482837,0.030217899,0.360861054,0.04250328,0.023182385,0.05971822
118,1.459828938,0.019873032,1.300208716,0.046124906,0.018767576,0.074854709
119,0.602078271,0.027977698,0.310301912,0.071043104,0.018093383,0.174662174
120,0.578824689,0.015814895,0.371488205,0.058478622,0.013645937,0.119397031
121,1.162705447,0.0199824,0.980176648,0.076076864,0.008301053,0.078168482
122,1.021626068,0.013720506,0.851714102,0.040703496,0.012836239,0.102651725
123,1.454567214,0.030587302,1.282150261,0.038234601,0.011674212,0.091920838
124,1.159990466,0.051352212,0.920772002,0.034735065,0.010828916,0.142302272
125,1.286530933,0.031093199,1.03238073,0.069836625,0.060555493,0.092664887
126,0.668851216,0.08482285,0.377776416,0.043781441,0.049883571,0.112586938
127,0.569240624,0.03787071,0.354511593,0.04711753,0.039359305,0.090381485
128,1.478685612,0.028111659,1.264586559,0.060281848,0.017436291,0.108269254
129,0.44223806,0.032313467,0.261663319,0.055252452,0.014732038,0.078276784
130,0.498814817,0,0.271354553,0.04001743,0.022654441,0.164788393
131,1.694740574,0.042411425,1.442419044,0.049272979,0.013165624,0.147471503
132,0.606963319,0.031100982,0.371964471,0.060725144,0.040424906,0.102747816
133,0.162032649,0.018104254,0,0.050347479,0.015041272,0.078539644
134,0.559892286,0.018286874,0.366328646,0.058916501,0.018258379,0.098101886
135,0.560817996,0.032475831,0.355554274,0.045194193,0.031872946,0.095720752
136,0.953849012,0.040320352,0.692511687,0.043145825,0.008972405,0.168898742
137,1.055802718,0.014582565,0.884897769,0.045846274,0.022158842,0.088317269
138,1.348272135,0.056207617,1.098985938,0.073901002,0.025238221,0.093939357
139,0.577999376,0.045396011,0.338149519,0.052682065,0.014415282,0.127356499
140,0.532721974,0.057072349,0.338149519,0.042385501,0.015792072,0.079322532
141,1.106699548,0.027839294,0.929911179,0.055026016,0.017496837,0.076426222
142,0.243182933,0.055678589,0.028179127,0.050542258,0.016862122,0.091920838
143,0.566388843,0.018032897,0.268045351,0.055127993,0.009980692,0.21520191
144,0.624926129,0.016141772,0.38787739,0.090539269,0.021849369,0.108518329
145,0.813081363,0.035251054,0.627991965,0.055275396,0.019797567,0.074765381
146,0.556657129,0.020216417,0.402961511,0.049805721,0.015216475,0.068457007
147,1.631700519,0.01696457,1.442419044,0.032778106,0.01516781,0.124370989
148,0.215559706,0.015753052,0.057090179,0.040258721,0.026317004,0.076140751
149,1.145345993,0.013969988,0.959677862,0.045857232,0.012461872,0.113379039
150,1.791283495,0.022619427,1.587424133,0.026957126,0.027932614,0.126350196
151,0.44738959,0.018298862,0.246963132,0.036835057,0.017382959,0.12790958
152,0.979152406,0.057576722,0.699354688,0.075880967,0.014440347,0.131899682
153,0.309638853,0.050000838,0.028920683,0.064423197,0.010856469,0.155437666
154,0.890599593,0.019949317,0.699354688,0.039073096,0.009575097,0.122647396
155,1.49392224,0.037699044,1.282150261,0.062304001,0.029793326,0.081975608
156,1.095214283,0.015076015,0.895470024,0.058071246,0.017618041,0.108978958
157,0.798807292,0.014971434,0.586125834,0.050808006,0.008616222,0.138285797
158,0.918012368,0.084106037,0.681061708,0.041494374,0.007785889,0.103564359
159,1.189078354,0.033164568,0.918140151,0.044574427,0.017829837,0.17536937
160,0.417482467,0.040322856,0.215018988,0.052018614,0.012277419,0.097844591
161,0.216553546,0.023265696,0.031399598,0.040250533,0.03340083,0.088236889
162,2.004536741,0.033922886,1.798340626,0.047439939,0.019454588,0.105378702
163,0.711477531,0.027623342,0.568886839,0.036977007,0.014624816,0.063365528
164,0.467579977,0.049918735,0.252640446,0.043456633,0.011709521,0.109854642
165,1.207743687,0.028018903,0.908495042,0.060652867,0.012897647,0.197679228
166,0.505712525,0.037448341,0.281791266,0.060902032,0.022158842,0.103412044
167,0.147222265,0.027987194,0,0.032514046,0.007763397,0.078957628
168,0.235705295,0.043899766,0,0.058752391,0.00529487,0.127758269
169,0.514213869,0.033542629,0.313995982,0.032405364,0.02294843,0.111321464
170,2.513615332,0.027604456,2.307870471,0.02996278,0.021225544,0.12695208
171,1.504089525,0.020156932,1.318783126,0.046586759,0.012330832,0.106231876
172,0.589165737,0.031643087,0.318546649,0.055373029,0.035283005,0.148319968
173,1.51222597,0.044016182,1.306902197,0.058882432,0.012330832,0.090094327
174,0.476384501,0.036061716,0.297023227,0.050277703,0.006771521,0.086250334
175,0.482941272,0.043429299,0.263756625,0.029565543,0.010210131,0.135979674
176,0.80247527,0.026162228,0.609076544,0.046278369,0.006824778,0.11413335
177,1.806245864,0.034525515,1.611846043,0.050402162,0.018118438,0.091353706
178,0.841582833,0.045240277,0.616504307,0.068098055,0.006637777,0.105102416
179,1.12390484,0.020879471,0.929911179,0.058619541,0.022158842,0.092335808
180,0.940502524,0.061662188,0.711108548,0.052196648,0.032318579,0.083216562
181,0.823185593,0.027551921,0.641075131,0.056358083,0.009160273,0.089040185
182,0.478585566,0.032154609,0.274746485,0.04212845,0.018628142,0.11092788
183,0.82386459,0.021024184,0.659391563,0.032726788,0.012568854,0.098153202
184,1.312109673,0.036556427,1.060198199,0.047478716,0.026649532,0.141226798
185,1.708331887,0.01944342,1.484344644,0.046126672,0.023955729,0.134461421
186,0.580372414,0.078808905,0.360323258,0.049344672,0.020501661,0.071393917
187,1.058498034,0.015327446,0.89654116,0.052728636,0.019233179,0.074667613
188,0.573582455,0.048028455,0.347048191,0.040295974,0.021146198,0.117063637
189,1.610734118,0.013743449,1.446766299,0.029677992,0.012952858,0.107593521
190,0.835276672,0.055208913,0.604442266,0.038937037,0.015880392,0.120808064
191,0.778632649,0.027839294,0.535403406,0.046382126,0.022158842,0.146848982
192,1.130461636,0.050667516,0.908495042,0.05286566,0.007092514,0.111340904
193,1.124366539,0.017419571,0.841199113,0.079192138,0.022158842,0.164396876
194,0.180196236,0.014285954,0.028920683,0.051510256,0.02075558,0.064723763
195,0.783971048,0.02142893,0.636255017,0.049847436,0.015757328,0.060682336
196,0.946198506,0.042857861,0.694096382,0.044147001,0.00791348,0.157183782
197,1.575686217,0.023900462,1.377042622,0.049349581,0.013480278,0.111913275
198,0.458814301,0.027379721,0.274746485,0.045547248,0.01095611,0.100184737
199,0.972462764,0.025055365,0.710113991,0.056979175,0.040593637,0.139720597
200,0.766508386,0.015674464,0.549492969,0.055510965,0.020092726,0.125737263
201,0.195959116,0.038831325,0.028179127,0.051666527,0.013719058,0.063563078
202,0.262493402,0.033064078,0.027822429,0.042783887,0.006613714,0.152209294
203,0.260780173,0.051581049,0.027474648,0.051887609,0.022158842,0.107678026
204,0.507915115,0.030324625,0.305273872,0.055908203,0.017613387,0.098795028
205,1.213354595,0.045971165,1.049032032,0.049205726,0.013894379,0.055251293
206,0.520638535,0.025992536,0.340162314,0.038536787,0.012567536,0.103379363
207,1.445979146,0.024528214,1.208884532,0.084243968,0.032383538,0.095938894
208,0.800151617,0.04634224,0.589699772,0.03653102,0.014124377,0.113454207
209,0.453108355,0.017520153,0.235496987,0.052994879,0.007696032,0.139400304
210,0.800799082,0.029746095,0.63229328,0.036726849,0.014732038,0.08730082
211,0.243718102,0.023516421,0.036632865,0.060757044,0.008785086,0.114026687
212,0.762625235,0.018032897,0.589699772,0.048989672,0.014415282,0.091487612
213,0.275316116,0.03330335,0,0.077786043,0.043296319,0.120930404
214,0.46638468,0.023271255,0.227376401,0.042166031,0.016224798,0.157346195
215,0.950159668,0.027734236,0.692511687,0.036049372,0.023173596,0.170690777
216,1.405891897,0.026267721,1.169888257,0.071941234,0.031192189,0.106602495
217,1.837824176,0.0147925,1.661881175,0.030793829,0.022352237,0.108004435
218,0.261080242,0.05296256,0.026804535,0.053554534,0.009980692,0.117777921
219,1.602496036,0.032900984,1.398709376,0.02613894,0.038595635,0.106151101
220,0.299749749,0.032605868,0.035451159,0.046246715,0.025238221,0.160207785
221,0.798792777,0.032284844,0.594046453,0.046608893,0.018818511,0.107034076
222,1.685256167,0.013404105,1.49245004,0.0523716,0.019914173,0.10711625
223,1.445811879,0.018534976,1.284208288,0.048428145,0.020115941,0.07452453
224,0.808741729,0.040354497,0.627991965,0.043935279,0.017542146,0.078917842
225,0.209100361,0.027301752,0,0.056541609,0.025554549,0.099702451
226,0.772458187,0.03010236,0.563582532,0.03712347,0.017724252,0.123925573
227,0.42531766,0.029721317,0.278224288,0.036301758,0.021965311,0.059104986
228,0.823480872,0.043201953,0.636255017,0.052026676,0.013364984,0.078632242
229,0.475395361,0.023271255,0.27790449,0.056313439,0.011707381,0.106198796
230,0.53931214,0.016178971,0.366328646,0.067701488,0.009965828,0.079137208
231,1.257860122,0.058236511,0.946349002,0.069705411,0.022217568,0.16135163
232,0.856354677,0.029344797,0.601825633,0.041893148,0.023390047,0.159901052
233,0.471237187,0.032170484,0.268045351,0.042436857,0.013702182,0.114882314
234,0.641648245,0.045640166,0.412119727,0.067154124,0.032838117,0.083896112
235,0.546829009,0.045238853,0.335801259,0.05893078,0.027268073,0.079590043
236,0.517874195,0.035781674,0.331201242,0.044392784,0.011027661,0.095470834
237,0.719873662,0.018719525,0.55580898,0.041559675,0.020068977,0.083716503
238,0.607902852,0.06785828,0.366328646,0.069688191,0.014641811,0.089385923
239,0.48681154,0.028234433,0.281791266,0.058555079,0.015165835,0.103064928
240,0.842214741,0.036191083,0.615432125,0.048210047,0.015210761,0.127170725
241,0.512671262,0.035251054,0.285450893,0.043244121,0.01713988,0.131585313
242,0.293000772,0.027734236,0.060218408,0.059377733,0.01157682,0.134093576
243,0.537595156,0.01535424,0.333869146,0.054270143,0.017512257,0.116589369
244,0.517733324,0.020449061,0.318546649,0.049044206,0.007520218,0.122173189
245,0.985001576,0.029740403,0.819582734,0.046467962,0.004177648,0.085032829
246,0.568195281,0.035407758,0.389962752,0.023718937,0.038800724,0.08030511
247,3.011794878,0.01324064,2.814476184,0.038980135,0.022158842,0.122939078
248,0.907807972,0.018565595,0.6651757,0.052196156,0.006510219,0.165360302
249,0.904281742,0.019715968,0.674044709,0.04784194,0.007945626,0.1547335
250,0.821893781,0.027991961,0.619940786,0.048623684,0.011765263,0.113572087
251,0.248765333,0.038050254,0.027474648,0.043911318,0.015886487,0.123442626
252,0.714829837,0.020615174,0.556448576,0.043147769,0.020052019,0.074566299
253,1.992870113,0.012555306,1.752813016,0.03858349,0.021965311,0.166952991
254,1.371791206,0.028312263,1.155344192,0.069646413,0.021067166,0.097421172
255,0.935359783,0.026267721,0.744474345,0.045595181,0.032935621,0.086086914
256,1.963148947,0.044695213,1.668340099,0.049926684,0.025554549,0.174632401
257,1.043906967,0.01305091,0.89654116,0.033651069,0.011070032,0.089593796
258,1.633346727,0.03392914,1.42868172,0.042753224,0.021225544,0.106757099
259,0.153124675,0.018378561,0,0.046558053,0.018894921,0.06929314
260,1.659362741,0.022404509,1.398709376,0.066210619,0.033502684,0.138535553
261,1.420525046,0.016391689,1.247497552,0.042279783,0.022158842,0.09219718
262,1.754935558,0.036680151,1.544520778,0.053059854,0.026380823,0.094293952
263,1.080371871,0.027486898,0.918140151,0.043740513,0.021965311,0.069038997
264,0.522806277,0.042763418,0.271354553,0.05061559,0.015373372,0.142699344
265,1.645109357,0.032650778,1.401207071,0.046923122,0.011755808,0.152572578
266,0.548693226,0.056717368,0.360861054,0.033849028,0.00824048,0.089025296
267,0.399100142,0.015907243,0.230020313,0.058888056,0.023490721,0.070793809
268,1.023824082,0.037429771,0.819582734,0.048673606,0.01066433,0.107473641
269,0.519132318,0.017324407,0.318127508,0.015421034,0.009543327,0.158716041
270,0.720113558,0.041758941,0.507224279,0.037201306,0.031402828,0.102526204
271,1.337203216,0.044093289,1.064642628,0.066737562,0.051264067,0.11046567
272,0.821120771,0.023265696,0.627991965,0.060536721,0.009088123,0.100238266
273,0.195550313,0.019513164,0,0.042702423,0.021225544,0.112109181
274,0.784714662,0.027379721,0.604442266,0.054071455,0.018628142,0.080193078
275,1.165337582,0.034095975,0.920772002,0.034586032,0.01567206,0.160211512
276,1.192379792,0.021150633,0.970533036,0.032820489,0.00678547,0.161090164
277,0.216432359,0.02171465,0.029306292,0.043308388,0.019857346,0.102245684
278,0.285469082,0.02847273,0.03095735,0.033064319,0.034132492,0.158842191
279,0.478934169,0.01661458,0.296355759,0.033873141,0.010428636,0.121662054
280,1.464678563,0.030490014,1.282150261,0.038008146,0.011685526,0.102344615
281,1.026052299,0.014440298,0.811156288,0.045991992,0.01802661,0.136437111
282,0.807098589,0.030992395,0.609076544,0.0600036,0.009015359,0.098010692
283,1.778911097,0.024744784,1.629956673,0.043258197,0.021468761,0.059482682
284,1.415454197,0.055206736,1.154866579,0.053198666,0.024416794,0.127765422
285,0.746160472,0.044695213,0.582594955,0.035768434,0.011205939,0.07189593
286,0.491106302,0.028679955,0.256905804,0.059810399,0.016641285,0.129068859
287,1.750493567,0.02839198,1.505132916,0.055373029,0.028036629,0.133559014
288,1.603945234,0.014614277,1.456487388,0.051740161,0.0222426,0.058860808
289,0.97000011,0.02293801,0.712019059,0.039438497,0.015149388,0.180455156
290,0.486941595,0.045297226,0.281791266,0.056067783,0.016064039,0.08772128
291,0.559658716,0.054973796,0.333869146,0.042940929,0.022158842,0.105716003
292,0.590169937,0.038361683,0.325625463,0.081836387,0.01986271,0.124483695
293,0.478063851,0.01986096,0.268045351,0.060511652,0.013289662,0.116356226
294,1.772897852,0.015595243,1.587424133,0.055735141,0.01249108,0.101652254
295,1.298679527,0.024488238,1.03238073,0.09867508,0.049536209,0.09359927
296,1.482030959,0.012616377,1.284208288,0.072676574,0.020115941,0.09241378
297,1.500701208,0.019456547,1.272510034,0.079170039,0.02075558,0.108809008
298,0.755248805,0.018813137,0.615432125,0.026608238,0.01755585,0.076839455
299,2.110658849,0.019328565,1.896879839,0.030314586,0.008443758,0.155692101
300,0.85929168,0.082323038,0.604442266,0.053589459,0.007007326,0.11192959
301,1.22915436,0.052900906,0.987494611,0.061936131,0.016632259,0.110190452
302,0.716943309,0.0270417,0.542709105,0.055590351,0.017431396,0.074170757
303,0.320548301,0.071368148,0,0.048476865,0.04437577,0.156327517
304,0.659402539,0.022509,0.453190078,0.04706601,0.01412114,0.122516312
305,1.33335737,0.057919798,1.085745144,0.045090932,0.011205939,0.133395557
306,1.198693218,0.015741701,1.00987897,0.039438497,0.009368502,0.124265548
307,0.546287637,0.03165963,0.298490008,0.062879792,0.017669504,0.135588703
308,0.601978677,0.041872693,0.383772867,0.036085248,0.039359305,0.100888563
309,0.528557511,0.019081956,0.318546649,0.046117781,0.009773894,0.135037232
310,0.536407866,0.035298138,0.297023227,0.058550247,0.011716611,0.133819644
311,0.568842728,0.040013296,0.361310445,0.047176505,0.015227438,0.105115043
312,0.192783778,0.058889507,0,0.034300173,0.012461872,0.087132226
313,0.556480063,0.035111187,0.335801259,0.050250224,0.014210778,0.121106614
314,0.641639801,0.015966654,0.290908043,0.065525248,0.063958507,0.205281349
315,0.276068644,0.010857325,0.021979719,0.065773752,0.04228349,0.135174358
316,0.491152652,0.049351476,0.285450893,0.045589463,0.019949989,0.090810832
317,0.837520608,0.029746095,0.63229328,0.025400779,0.015075016,0.135005438
318,1.703753958,0.030671618,1.556896746,0.033300644,0.0108013,0.07208365
319,1.045970638,0.061845521,0.862495293,0.034595509,0.021965311,0.065069003
320,1.768012802,0.053396679,1.513357686,0.031315374,0.01092281,0.159020253
321,0.968490743,0.036191083,0.757079202,0.04966082,0.008867064,0.116692575
322,0.861817303,0.025928261,0.676299039,0.047454175,0.018047284,0.094088544
323,0.537269452,0.018294009,0.402961511,0.036250247,0.01302642,0.066737265
324,0.225914099,0.05933192,0,0.052613557,0.021275514,0.092693109
325,0.546162092,0.024307444,0.360861054,0.049956368,0.037350114,0.073687111
326,1.989048656,0.027102235,1.682398227,0.059402413,0.019914173,0.200231609
327,0.633638348,0.069671641,0.382255979,0.04429117,0.015757328,0.121662229
328,0.772315607,0.017603543,0.549492969,0.060028236,0.01689654,0.128294318
329,1.182554062,0.033237917,1.021592562,0.036766754,0.016982462,0.073974367
330,1.398523727,0.02795388,1.224186868,0.045132044,0.023991339,0.077259596
331,0.922962339,0.019651566,0.688916558,0.033818199,0.019201839,0.161374176
332,0.770630678,0.032247681,0.569844561,0.05821699,0.008690828,0.101630618
333,0.208109683,0.026954184,0.029306292,0.056060479,0.012461872,0.083326857
334,1.420134392,0.028221671,1.185747986,0.033226627,0.019914173,0.153023935
335,0.86844295,0.023265696,0.659391563,0.046456358,0.011895617,0.127433717
336,0.239632381,0.034358623,0.027822429,0.069164011,0.015210761,0.093076558
337,0.49872213,0.015438794,0.297023227,0.036694788,0.022158842,0.127406481
338,0.234356884,0.033510262,0.027135455,0.05097219,0.022158842,0.100580136
339,0.20830183,0.031854417,0.026804535,0.045519518,0.014415282,0.089708078
340,1.903905081,0.014647061,1.747105851,0.046342621,0.011072367,0.084737181
341,0.46061507,0.034358623,0.278224288,0.044471056,0.01755585,0.086005254
342,2.109607629,0.030372816,1.865720314,0.044708926,0.019262391,0.149543182
343,1.338680226,0.01555109,1.155344192,0.043783661,0.007276498,0.116724786
344,0.450382612,0.01538161,0.301092038,0.041065114,0.012196201,0.080647649
345,0.932770479,0.008944496,0.676299039,0.065709724,0.018047284,0.163769936
346,0.771706211,0.023634126,0.599446875,0.039877828,0.017093313,0.091654068
347,0.522008077,0.020156932,0.313995982,0.037466536,0.014769902,0.135618726
348,0.56707071,0.033542629,0.345395581,0.068951513,0.017816414,0.101364573
349,1.228810463,0.027359449,0.980176648,0.062173419,0.019047734,0.140053213
350,1.011937721,0.026289958,0.811156288,0.057248522,0.011755808,0.105487145